teamid,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,region
6017,0,1,0,0,0,0,1,1,0,0,0,2,euw1
6018,1,0,1,1,0,0,1,3,1,0,0,1,euw1
6019,0,1,0,0,0,0,0,0,0,0,0,0,euw1
6020,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6021,1,1,1,0,0,0,0,1,0,0,0,0,euw1
6022,0,1,0,0,0,1,1,4,0,0,2,1,euw1
6023,1,0,1,1,0,0,0,7,1,0,1,0,euw1
6024,1,0,0,1,1,0,0,9,1,2,2,0,euw1
6025,0,1,1,0,0,1,1,5,0,0,3,1,euw1
6026,0,1,1,0,0,1,1,3,0,0,2,1,euw1
6027,1,0,0,0,1,0,0,4,0,1,2,0,euw1
6028,0,0,0,0,0,0,0,0,0,0,1,0,euw1
6029,1,1,1,1,1,1,1,11,3,1,3,2,euw1
6030,0,0,1,0,0,0,1,4,0,0,0,1,euw1
6031,1,1,0,1,1,1,0,9,2,1,5,1,euw1
6032,0,1,1,0,0,0,1,4,0,0,1,1,euw1
6033,1,0,0,0,0,1,0,5,0,0,2,0,euw1
6034,1,1,1,1,0,0,1,8,1,0,0,1,euw1
6035,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6036,1,0,1,1,1,1,1,7,1,1,3,2,euw1
6037,0,1,0,0,0,0,0,2,0,0,0,0,euw1
6038,0,0,0,0,0,0,0,4,0,0,1,1,euw1
6039,1,1,1,1,1,1,1,7,1,1,3,1,euw1
6040,1,1,1,1,1,0,1,8,1,1,2,2,euw1
6041,0,0,0,0,0,1,0,3,0,0,2,0,euw1
6042,0,1,0,0,0,0,0,5,0,0,1,1,euw1
6043,1,0,1,1,1,1,1,10,1,1,5,1,euw1
6044,1,0,0,0,1,0,1,6,0,1,2,2,euw1
6045,0,1,1,0,0,1,0,3,0,0,2,0,euw1
6046,0,1,0,0,0,1,0,1,0,0,2,0,euw1
6047,1,0,1,0,0,0,1,2,0,0,1,1,euw1
6048,0,0,0,0,0,0,1,1,0,0,0,1,euw1
6049,1,1,1,0,0,1,0,5,0,0,2,1,euw1
6050,0,0,1,0,0,0,0,1,0,0,0,0,euw1
6051,1,1,0,0,0,1,1,2,0,0,2,1,euw1
6052,0,1,1,0,0,0,1,2,0,0,0,2,euw1
6053,1,0,0,1,1,1,0,9,2,2,4,0,euw1
6054,0,0,1,0,0,0,1,2,0,0,0,1,euw1
6055,1,1,0,1,1,1,0,9,1,1,4,1,euw1
6056,0,0,1,0,0,0,1,3,0,0,0,2,euw1
6057,1,1,0,1,1,1,0,7,1,1,4,0,euw1
6058,1,1,1,1,0,0,1,11,3,0,0,2,euw1
6059,0,0,0,0,0,1,0,2,0,0,2,0,euw1
6060,1,1,1,1,0,0,1,3,1,0,0,1,euw1
6061,0,0,0,0,0,0,0,2,0,0,0,0,euw1
6062,0,1,1,0,0,0,0,1,0,0,0,0,euw1
6063,1,0,0,1,0,0,1,3,1,0,0,1,euw1
6064,1,0,1,1,0,0,1,3,1,0,0,1,euw1
6065,0,1,0,0,0,0,0,0,0,0,0,0,euw1
6066,0,1,1,0,0,0,0,2,0,0,0,0,euw1
6067,1,0,0,1,0,0,1,3,1,0,0,2,euw1
6068,0,1,0,0,0,0,0,0,0,0,0,0,euw1
6069,1,0,0,0,0,0,0,0,0,0,0,0,euw1
6070,0,0,1,0,0,0,1,2,0,0,0,1,euw1
6071,1,1,0,1,0,0,0,3,1,0,0,1,euw1
6072,1,1,0,1,0,0,1,3,1,0,0,1,euw1
6073,0,0,1,0,0,0,0,1,0,0,0,0,euw1
6074,0,0,1,1,0,0,0,8,3,0,2,1,euw1
6075,1,1,0,0,1,1,1,7,1,1,3,1,euw1
6076,0,0,0,0,0,0,0,1,0,0,0,0,euw1
6077,1,1,1,1,1,1,1,10,2,1,3,2,euw1
6078,0,0,0,0,0,0,0,1,0,0,0,0,euw1
6079,1,1,1,0,0,1,1,4,0,0,2,1,euw1
6080,1,1,1,0,0,0,1,5,0,0,1,2,euw1
6081,0,0,0,0,0,1,0,0,0,0,1,0,euw1
6082,1,0,1,1,1,0,0,8,1,1,1,1,euw1
6083,0,1,0,0,0,1,1,3,0,0,3,1,euw1
6084,0,0,1,0,0,0,1,2,0,0,0,1,euw1
6085,1,1,0,1,0,1,0,7,1,0,4,0,euw1
6086,1,0,0,1,0,0,0,8,1,0,1,1,euw1
6087,0,1,1,0,0,1,1,3,0,0,2,1,euw1
6088,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6089,1,1,1,1,0,1,1,8,1,0,2,1,euw1
6090,1,0,1,1,1,1,1,9,1,1,4,2,euw1
6091,0,1,0,0,0,0,0,2,0,0,0,0,euw1
6092,1,1,1,1,1,0,1,9,1,1,1,2,euw1
6093,0,0,0,0,0,1,0,2,0,0,2,0,euw1
6094,0,0,0,0,1,0,1,2,0,1,0,2,euw1
6095,1,1,1,1,0,1,0,8,1,0,3,0,euw1
6096,0,1,1,0,0,1,0,4,0,0,2,0,euw1
6097,1,0,0,1,1,0,1,7,1,1,2,1,euw1
6098,1,1,1,1,0,1,1,9,2,0,3,1,euw1
6099,0,0,0,0,0,0,0,1,0,0,0,0,euw1
6100,0,0,1,0,0,0,1,2,0,0,0,1,euw1
6101,1,1,0,1,0,1,0,7,1,0,4,0,euw1
6102,0,0,0,0,0,0,1,3,0,0,1,1,euw1
6103,1,1,1,0,1,1,0,3,0,1,2,0,euw1
6104,1,1,1,1,0,1,1,9,1,0,3,1,euw1
6105,0,0,0,0,0,0,0,1,0,0,0,0,euw1
6106,0,0,0,0,0,0,0,0,0,0,1,0,euw1
6107,1,1,1,0,0,1,1,5,0,0,2,2,euw1
6108,0,1,0,0,0,0,1,0,0,0,0,1,euw1
6109,1,0,1,0,0,1,0,4,0,0,2,0,euw1
6110,0,0,0,0,0,1,0,1,0,0,1,0,euw1
6111,1,1,1,1,1,0,1,10,1,1,3,1,euw1
6112,1,0,0,1,1,0,0,11,3,1,3,0,euw1
6113,0,1,1,0,0,1,1,2,0,0,2,2,euw1
6114,1,0,1,1,1,0,1,7,2,1,2,1,euw1
6115,0,1,0,0,0,1,0,3,0,0,1,1,euw1
6116,0,1,0,0,0,1,0,3,0,0,1,1,euw1
6117,1,0,1,0,0,0,1,8,0,0,2,1,euw1
6118,0,0,1,0,0,0,1,5,0,0,0,2,euw1
6119,1,1,0,1,1,1,0,8,1,1,4,0,euw1
6120,1,1,1,1,1,1,0,10,3,2,4,0,euw1
6121,0,0,0,0,0,0,1,2,0,0,1,2,euw1
6122,1,0,1,1,1,0,0,8,1,1,1,1,euw1
6123,0,1,0,0,0,1,1,3,0,0,3,1,euw1
6124,1,1,1,1,0,1,1,8,1,1,2,1,euw1
6125,0,0,0,0,1,0,0,2,0,1,3,1,euw1
6126,1,0,1,1,0,0,0,10,1,0,2,0,euw1
6127,0,1,0,0,1,1,1,3,0,1,3,1,euw1
6128,0,0,0,0,0,0,0,5,0,0,1,0,euw1
6129,1,1,1,1,1,1,1,9,1,2,3,1,euw1
6130,0,0,1,0,0,0,1,4,0,0,0,1,euw1
6131,1,1,0,1,1,1,0,9,2,1,5,1,euw1
6132,0,1,0,0,0,1,0,2,0,0,3,1,euw1
6133,1,0,1,1,1,0,1,9,3,2,2,1,euw1
6134,1,1,1,1,0,1,1,7,1,0,2,2,euw1
6135,0,0,0,0,0,0,0,2,0,0,0,0,euw1
6136,0,0,1,1,0,0,0,8,3,0,2,1,euw1
6137,1,1,0,0,1,1,1,7,1,1,3,1,euw1
6138,1,0,1,1,1,0,1,8,1,1,2,2,euw1
6139,0,1,0,0,0,1,0,1,0,0,3,0,euw1
6140,1,1,1,1,1,0,0,11,4,1,2,1,euw1
6141,0,0,0,0,0,1,1,3,0,0,2,1,euw1
6142,1,1,1,0,0,1,1,6,0,0,2,2,euw1
6143,0,0,0,0,0,0,0,0,0,0,1,0,euw1
6144,1,0,1,1,1,0,1,8,1,1,4,2,euw1
6145,0,1,0,0,0,1,0,7,0,2,3,0,euw1
6146,0,1,1,0,1,1,1,7,0,2,3,2,euw1
6147,1,0,0,1,0,0,0,8,1,0,2,0,euw1
6148,0,0,0,0,0,0,0,4,0,0,0,0,euw1
6149,1,1,1,1,1,1,1,9,2,1,4,2,euw1
6150,0,1,0,0,0,0,1,0,0,0,0,1,euw1
6151,1,0,1,0,0,1,0,2,0,0,2,0,euw1
6152,1,0,1,0,1,1,0,9,1,1,3,0,euw1
6153,0,1,0,1,0,0,1,5,1,0,1,1,euw1
6154,0,1,0,0,0,1,1,4,0,0,2,1,euw1
6155,1,0,1,1,0,0,0,7,1,0,1,0,euw1
6156,1,0,1,1,0,0,1,10,2,0,1,2,euw1
6157,0,1,0,0,0,1,0,1,0,0,2,0,euw1
6158,0,0,0,0,0,1,0,4,0,0,2,0,euw1
6159,1,1,1,1,1,0,1,9,2,2,3,1,euw1
6160,0,1,1,0,0,1,0,3,0,0,2,0,euw1
6161,1,0,0,1,1,0,0,9,1,1,1,0,euw1
6162,0,0,1,0,0,1,1,7,2,2,4,1,euw1
6163,1,1,0,1,1,0,0,10,2,1,2,1,euw1
6164,0,1,0,1,1,1,0,6,1,1,4,0,euw1
6165,1,0,1,0,0,0,1,10,2,1,1,1,euw1
6166,1,0,0,1,0,1,0,7,1,0,2,0,euw1
6167,0,1,1,0,1,0,1,5,0,1,2,1,euw1
6168,0,1,1,0,0,1,1,3,0,0,1,1,euw1
6169,1,0,0,0,0,0,0,4,0,0,2,0,euw1
6170,1,1,1,0,0,1,0,3,0,0,4,0,euw1
6171,0,0,0,0,0,0,0,2,0,0,0,0,euw1
6172,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6173,1,1,1,1,0,1,1,11,3,0,3,2,euw1
6174,0,0,1,0,1,0,1,4,0,1,1,2,euw1
6175,1,1,0,1,0,1,0,7,1,0,2,0,euw1
6176,1,0,0,1,0,0,0,8,1,1,2,0,euw1
6177,0,1,1,0,1,1,1,4,0,1,3,2,euw1
6178,1,1,1,1,0,1,1,7,1,0,2,2,euw1
6179,0,0,0,0,0,0,0,2,0,0,0,0,euw1
6180,0,0,0,0,0,1,0,2,0,0,1,1,euw1
6181,1,1,1,1,1,0,1,10,3,1,5,1,euw1
6182,0,0,1,0,0,1,1,4,0,0,3,2,euw1
6183,1,1,0,1,1,0,0,7,1,1,1,0,euw1
6184,1,1,1,0,0,1,0,7,0,0,2,1,euw1
6185,0,0,0,0,0,0,1,1,0,0,0,1,euw1
6186,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6187,1,1,1,1,1,1,1,7,1,1,3,2,euw1
6188,1,1,1,1,1,1,1,11,3,1,4,2,euw1
6189,0,0,0,0,0,0,0,1,0,0,0,0,euw1
6190,0,1,1,0,0,0,1,3,0,0,0,2,euw1
6191,1,0,0,1,1,1,0,5,1,2,4,0,euw1
6192,0,1,0,0,0,0,0,3,0,0,1,0,euw1
6193,1,0,1,1,1,1,1,8,1,1,4,1,euw1
6194,0,1,0,1,0,0,0,9,2,0,2,0,euw1
6195,1,0,1,0,1,1,1,8,1,2,3,1,euw1
6196,0,1,0,0,0,0,0,3,0,0,2,0,euw1
6197,1,0,1,1,1,1,1,6,1,2,3,1,euw1
6198,1,1,0,0,0,0,0,6,1,0,3,1,euw1
6199,0,0,1,1,1,1,1,7,1,1,2,1,euw1
6200,1,1,1,0,0,1,1,5,0,0,3,1,euw1
6201,0,0,0,0,0,0,0,1,0,0,0,0,euw1
6202,0,0,0,0,0,1,1,3,0,0,2,2,euw1
6203,1,1,1,1,0,0,0,9,1,0,1,0,euw1
6204,1,0,1,1,0,1,0,7,1,0,3,0,euw1
6205,0,1,0,0,0,0,1,0,0,0,0,1,euw1
6206,0,0,0,0,0,0,1,1,0,0,0,1,euw1
6207,1,1,1,1,0,1,0,9,1,0,3,1,euw1
6208,1,0,1,1,0,0,1,7,1,0,0,1,euw1
6209,0,1,0,0,1,1,0,5,0,1,3,1,euw1
6210,0,1,0,0,0,1,0,0,0,0,1,0,euw1
6211,1,0,1,0,1,0,1,7,0,1,2,2,euw1
6212,1,0,1,1,0,0,0,11,5,1,1,1,euw1
6213,0,1,0,0,1,1,1,5,0,1,4,1,euw1
6214,0,0,0,0,0,0,0,2,0,0,0,0,euw1
6215,1,1,1,1,1,1,1,8,1,1,3,2,euw1
6216,0,1,0,0,0,1,1,1,0,0,1,2,euw1
6217,1,0,1,1,1,0,0,9,1,1,3,0,euw1
6218,1,0,1,1,0,1,0,9,2,0,2,1,euw1
6219,0,1,0,0,0,0,1,2,0,0,0,1,euw1
6220,1,1,1,0,0,1,1,6,0,0,2,2,euw1
6221,0,0,0,0,0,0,0,0,0,0,1,0,euw1
6222,0,1,1,0,0,1,1,4,0,0,3,2,euw1
6223,1,0,0,1,1,0,0,10,2,1,1,0,euw1
6224,0,0,1,0,0,0,1,2,0,0,1,1,euw1
6225,1,1,0,1,0,1,0,6,1,0,1,0,euw1
6226,1,0,1,1,1,0,1,8,1,1,4,2,euw1
6227,0,1,0,0,0,1,0,7,0,2,3,0,euw1
6228,0,0,0,0,0,1,0,2,0,0,1,1,euw1
6229,1,1,1,1,1,0,1,7,1,1,2,1,euw1
6230,1,1,1,1,1,0,1,11,3,1,2,2,euw1
6231,0,0,0,0,0,1,0,5,0,0,3,0,euw1
6232,1,1,0,0,0,1,1,3,0,0,2,1,euw1
6233,0,0,1,0,0,0,0,1,0,0,0,0,euw1
6234,0,0,0,0,0,0,0,2,0,0,0,0,euw1
6235,1,1,1,1,0,1,1,10,1,0,3,1,euw1
6236,0,0,0,0,1,0,0,2,0,2,1,0,euw1
6237,1,1,1,1,0,1,1,11,3,0,4,1,euw1
6238,1,1,1,1,1,1,0,10,1,1,2,1,euw1
6239,0,0,0,0,0,0,1,4,0,0,1,1,euw1
6240,1,1,1,0,0,1,1,7,0,0,2,1,euw1
6241,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6242,0,0,1,0,0,0,1,3,0,0,2,1,euw1
6243,1,1,0,1,1,1,0,9,1,1,2,1,euw1
6244,1,1,0,0,0,0,0,4,0,0,1,1,euw1
6245,0,0,1,0,0,1,1,3,0,0,2,1,euw1
6246,1,1,1,1,0,0,0,4,2,0,0,0,euw1
6247,0,0,0,0,0,0,0,2,1,0,0,0,euw1
6248,0,0,1,1,0,0,0,2,2,0,0,0,euw1
6249,1,1,0,0,0,0,0,4,2,0,0,0,euw1
6250,1,0,1,0,0,1,1,6,0,0,4,2,euw1
6251,0,1,0,0,0,0,0,3,0,0,0,0,euw1
6252,1,1,1,1,1,1,1,8,1,1,3,2,euw1
6253,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6254,0,1,1,0,0,0,1,2,0,0,1,1,euw1
6255,1,0,0,0,1,1,0,7,0,1,2,0,euw1
6256,1,1,0,1,1,0,1,9,1,1,1,1,euw1
6257,0,0,1,0,0,1,0,2,0,0,1,1,euw1
6258,0,0,0,0,0,1,0,2,0,0,1,1,euw1
6259,1,1,1,1,1,0,1,10,3,1,5,1,euw1
6260,1,1,0,0,0,0,0,0,0,0,0,0,euw1
6261,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6262,1,1,1,1,1,1,0,9,2,1,4,0,euw1
6263,0,0,0,0,0,0,1,3,0,0,0,1,euw1
6264,0,1,0,0,0,0,0,0,0,0,0,0,euw1
6265,1,0,1,1,0,1,1,11,2,0,3,2,euw1
6266,0,0,0,0,0,0,0,3,0,0,2,0,euw1
6267,1,1,1,1,1,1,1,8,1,1,4,2,euw1
6268,1,1,1,1,0,0,1,9,2,0,2,2,euw1
6269,0,0,0,0,0,1,0,0,0,0,1,0,euw1
6270,1,1,0,0,0,1,1,7,0,0,2,1,euw1
6271,0,0,1,0,0,0,0,4,0,0,2,0,euw1
6272,1,0,1,1,1,0,1,8,1,1,1,2,euw1
6273,0,1,0,0,0,1,0,2,0,0,3,0,euw1
6274,0,1,1,0,0,1,0,3,0,0,1,0,euw1
6275,1,0,0,0,1,0,1,4,0,1,3,1,euw1
6276,1,0,1,1,0,0,1,10,2,0,1,2,euw1
6277,0,1,0,0,1,1,0,1,0,1,2,0,euw1
6278,1,1,0,1,1,0,0,7,2,1,2,1,euw1
6279,0,0,1,0,0,1,1,5,0,0,2,1,euw1
6280,1,1,0,0,0,0,1,1,0,0,0,2,euw1
6281,0,0,1,0,0,1,0,3,0,0,2,0,euw1
6282,0,1,0,1,0,1,0,8,4,0,3,0,euw1
6283,1,0,1,0,1,0,1,7,1,2,2,1,euw1
6284,0,0,1,0,1,1,1,5,0,2,1,2,euw1
6285,1,1,0,1,0,0,0,9,2,0,2,0,euw1
6286,0,1,0,0,0,0,0,2,0,0,1,0,euw1
6287,1,0,1,1,1,1,0,11,5,2,4,0,euw1
6288,0,0,1,0,1,0,0,3,0,1,2,0,euw1
6289,1,1,0,1,0,1,1,10,1,0,3,2,euw1
6290,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6291,1,1,1,0,0,1,1,2,0,0,2,1,euw1
6292,0,0,0,0,0,0,0,1,0,0,0,0,euw1
6293,1,1,1,1,0,1,1,10,2,0,2,1,euw1
6294,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6295,1,1,1,1,0,0,0,4,2,0,0,0,euw1
6296,1,1,1,1,0,0,1,10,2,0,2,1,euw1
6297,0,0,0,0,0,1,0,1,0,0,1,0,euw1
6298,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6299,1,1,1,0,0,1,1,6,0,0,2,1,euw1
6300,1,0,1,0,0,1,1,3,0,0,3,2,euw1
6301,0,1,0,0,0,0,0,0,0,0,0,0,euw1
6302,0,1,0,0,0,0,0,3,0,0,2,1,euw1
6303,1,0,1,1,1,1,1,10,2,1,3,1,euw1
6304,0,1,1,1,1,1,1,10,5,2,3,2,euw1
6305,1,0,0,0,0,0,0,6,1,0,2,0,euw1
6306,1,1,1,1,1,0,1,8,1,1,1,2,euw1
6307,0,0,0,0,0,1,0,2,0,0,2,0,euw1
6308,1,0,0,1,1,0,1,10,2,1,3,1,euw1
6309,0,1,1,0,0,1,0,3,0,0,1,1,euw1
6310,0,0,0,1,1,1,1,7,3,2,3,2,euw1
6311,1,1,1,0,0,0,0,6,1,1,4,0,euw1
6312,1,1,1,1,1,1,1,8,1,1,4,1,euw1
6313,0,0,0,0,0,0,0,4,0,0,1,0,euw1
6314,0,0,0,0,0,1,0,2,0,0,2,0,euw1
6315,1,1,1,1,1,0,1,10,3,1,4,1,euw1
6316,0,0,0,0,0,0,0,2,0,0,0,1,euw1
6317,1,1,1,0,0,1,1,6,0,0,4,1,euw1
6318,1,0,1,0,1,1,0,9,1,1,3,0,euw1
6319,0,1,0,1,0,0,1,5,1,0,1,1,euw1
6320,0,1,0,0,0,1,1,4,0,0,2,1,euw1
6321,1,0,1,1,0,0,0,7,1,0,1,0,euw1
6322,1,0,1,1,0,0,1,10,2,0,1,2,euw1
6323,0,1,0,0,0,1,0,1,0,0,2,0,euw1
6324,0,0,0,0,0,1,0,4,0,0,2,0,euw1
6325,1,1,1,1,1,0,1,9,2,2,3,1,euw1
6326,0,1,0,0,0,0,1,0,0,0,0,1,euw1
6327,1,0,1,0,0,1,0,6,0,0,3,0,euw1
6328,1,0,1,1,1,0,1,8,1,1,1,2,euw1
6329,0,1,0,0,0,1,0,2,0,0,3,0,euw1
6330,0,0,1,0,0,0,0,2,0,0,0,0,euw1
6331,1,1,0,1,1,1,1,7,1,1,4,2,euw1
6332,0,0,0,0,0,0,0,2,0,0,0,1,euw1
6333,1,1,1,1,1,1,1,6,1,2,4,1,euw1
6334,0,0,0,0,0,0,1,0,0,0,0,1,euw1
6335,1,1,1,0,0,1,0,7,0,0,3,0,euw1
6336,1,1,0,0,1,0,0,8,0,1,1,0,euw1
6337,0,0,1,0,0,1,1,3,0,0,3,2,euw1
6338,0,1,0,0,0,1,0,1,0,0,2,0,euw1
6339,1,0,1,0,0,0,1,2,0,0,1,1,euw1
6340,1,1,0,1,0,1,0,7,1,0,3,1,euw1
6341,0,0,1,0,0,0,1,2,0,0,0,1,euw1
6342,1,0,0,1,1,0,1,5,1,1,1,1,euw1
6343,0,1,1,0,0,1,0,2,0,0,2,0,euw1
6344,1,1,1,1,1,1,1,10,2,1,2,2,euw1
6345,0,0,0,0,0,0,0,5,0,0,2,0,euw1
6346,0,1,0,0,0,0,0,1,0,0,0,1,euw1
6347,1,0,1,0,0,1,1,3,0,0,3,1,euw1
6348,0,0,1,0,0,0,1,3,0,0,0,2,euw1
6349,1,1,0,1,1,1,0,7,1,1,4,0,euw1
6350,0,1,1,0,0,1,0,3,0,0,2,0,euw1
6351,1,0,0,1,1,0,0,9,1,1,1,0,euw1
6352,0,0,1,0,0,1,1,7,2,2,4,1,euw1
6353,1,1,0,1,1,0,0,10,2,1,2,1,euw1
6354,0,1,0,1,1,1,0,6,1,1,4,0,euw1
6355,1,0,1,0,0,0,1,10,2,1,1,1,euw1
6356,1,1,1,1,0,0,1,9,2,0,2,1,euw1
6357,0,0,0,0,0,1,0,0,0,0,1,0,euw1
6358,0,1,0,0,0,0,1,1,0,0,0,1,euw1
6359,1,0,1,1,1,1,0,11,3,2,4,0,euw1
6360,1,1,1,0,0,1,1,3,0,0,1,1,euw1
6361,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6362,1,1,0,1,1,1,0,7,1,1,3,0,euw1
6363,0,0,1,0,0,0,0,2,0,0,0,0,euw1
6364,0,1,1,0,0,0,0,5,0,0,0,1,euw1
6365,1,0,0,1,1,1,1,9,1,1,4,1,euw1
6366,1,0,1,1,1,0,0,9,2,1,3,1,euw1
6367,0,1,0,0,0,1,1,4,0,0,1,1,euw1
6368,1,1,0,1,0,1,0,6,1,0,3,1,euw1
6369,0,0,1,0,0,0,1,2,0,0,1,1,euw1
6370,0,0,1,0,0,0,1,1,0,0,0,1,euw1
6371,1,1,0,0,0,1,0,5,0,0,3,0,euw1
6372,1,1,1,1,1,0,1,10,3,2,4,2,euw1
6373,0,0,0,0,0,1,0,1,0,0,2,0,euw1
6374,1,1,1,0,1,1,1,5,0,1,2,2,euw1
6375,0,0,0,0,0,0,0,1,0,0,1,0,euw1
6376,1,0,1,0,0,0,1,6,0,0,2,2,euw1
6377,0,1,0,0,0,1,0,0,0,0,1,0,euw1
6378,0,1,1,0,0,1,0,3,0,0,3,1,euw1
6379,1,0,0,1,1,0,1,9,2,1,1,1,euw1
6380,0,1,0,0,0,1,1,5,0,0,1,2,euw1
6381,1,0,1,1,1,0,0,8,1,1,4,0,euw1
6382,0,1,1,0,0,0,1,4,0,0,2,1,euw1
6383,1,0,0,1,1,1,0,8,1,2,2,1,euw1
6384,0,0,0,0,0,1,1,1,0,0,1,1,euw1
6385,1,1,1,1,1,0,0,8,1,1,3,0,euw1
6386,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6387,1,1,1,0,0,1,1,5,0,0,1,1,euw1
6388,0,1,0,0,0,1,1,1,0,0,1,2,euw1
6389,1,0,1,1,1,0,0,9,1,1,3,0,euw1
6390,0,1,0,0,0,0,0,1,0,0,0,0,euw1
6391,1,0,1,0,0,1,1,4,0,0,2,1,euw1
6392,1,1,0,1,1,1,1,11,4,1,2,1,euw1
6393,0,0,1,0,0,0,0,9,1,1,3,0,euw1
6394,0,0,1,0,0,1,1,4,0,0,1,1,euw1
6395,1,1,0,1,1,0,0,9,2,2,2,1,euw1
6396,0,1,0,0,0,1,0,1,0,0,2,0,euw1
6397,1,0,1,1,1,0,1,9,1,1,1,1,euw1
6398,1,1,1,0,0,0,1,5,0,0,1,2,euw1
6399,0,0,0,0,0,1,0,0,0,0,1,0,euw1
6400,0,0,1,0,0,0,0,3,0,0,1,0,euw1
6401,1,1,0,1,1,1,1,9,2,1,3,1,euw1
6402,0,0,1,0,0,0,1,1,0,0,0,1,euw1
6403,1,1,0,0,0,1,0,1,0,0,2,0,euw1
6404,0,1,0,0,0,0,0,0,0,0,0,0,euw1
6405,1,0,1,1,1,1,1,11,3,2,3,2,euw1
6406,0,1,0,0,0,1,0,2,0,0,1,0,euw1
6407,1,0,1,1,0,0,1,7,1,0,2,2,euw1
6408,0,0,1,0,0,0,1,3,0,0,1,2,euw1
6409,1,1,0,1,1,1,0,9,2,1,3,0,euw1
6410,0,1,0,0,0,0,1,4,0,0,0,2,euw1
6411,1,0,1,1,1,1,0,9,2,1,4,0,euw1
6412,0,1,0,0,0,1,1,4,0,0,1,1,euw1
6413,1,0,1,1,1,0,0,8,1,1,2,1,euw1
6414,1,1,1,1,0,1,1,7,1,0,2,2,euw1
6415,0,0,0,0,0,0,0,2,0,0,0,0,euw1
6416,1,1,1,1,1,0,1,10,2,1,1,1,euw1
6417,0,0,0,0,0,1,0,0,0,0,2,0,euw1
6418,1,1,0,0,0,0,0,0,0,0,0,0,euw1
6419,0,0,0,0,0,0,0,0,0,0,0,0,euw1
6420,0,0,1,0,0,1,1,4,0,0,3,2,euw1
6421,1,1,0,1,1,0,0,7,1,1,1,0,euw1
6422,1,1,1,0,0,0,1,5,0,0,1,2,euw1
6423,0,0,0,0,0,1,0,1,0,0,2,0,euw1
6424,0,1,0,0,0,1,1,4,0,0,2,1,euw1
6425,1,0,1,1,0,0,0,7,1,0,1,0,euw1
6426,0,1,0,0,0,1,0,2,0,0,1,0,euw1
6427,1,0,1,1,0,0,1,7,1,0,2,2,euw1
6428,1,1,1,1,0,0,1,9,2,0,2,2,euw1
6429,0,0,0,0,0,1,0,0,0,0,1,0,euw1
6430,1,0,1,1,0,1,1,9,2,0,3,2,euw1
6431,0,1,0,0,0,0,0,0,0,0,0,0,euw1
6432,0,1,0,0,0,0,1,0,0,0,0,1,euw1
6433,1,0,1,0,0,1,0,6,0,0,3,0,euw1
6434,1,0,1,1,1,0,1,8,1,1,1,2,euw1
6435,0,1,0,0,0,1,0,2,0,0,3,0,euw1
6436,1,0,0,1,0,1,0,7,1,0,2,0,euw1
6437,0,1,1,0,1,0,1,5,0,1,2,1,euw1
6438,1,1,0,0,0,0,1,4,0,0,2,2,euw1
